variance
13930.141496408565
34399.83870240321
34557.330855728804
33709.94393732399
26368.737565624444
28147.318348314213
22494.655220396635
16985.60071190975
11213.252559905235
8192.845670927767
4486.833051988896
5531.382372300503
5880.8634374320745
6798.1074899298155
7388.570423179382
3322.0516315300883
3152.841838488205
6444.211224693096
5697.3197339417875
9969.853441730404
9234.199909445293
8410.683764967023
8861.246120804777
9063.039259345098
8276.547789503862
8004.803768421422
8261.024079216419
7341.904480081962
8732.341759371295
9910.637217920616
5782.214816626128
5251.893257420792
3896.6649117926668
3944.6049171115365
6255.82843009282
4305.883434187004
5469.713910917285
5849.706185387857
4591.747987187804
8302.327816210338
5443.597351631586
4171.578011114815
4376.0539419677325
6433.50732173691
4993.370758910664
5742.492994583725
7064.63108998683
7465.656369315841
4616.771892409102
4086.5315013510735
4007.2768939018656
5110.860146001193
6340.093054868761
4293.520410347128
6385.575184702219
5116.603827655125
5067.089142301607
7229.466846489744
7685.027875727441
8671.00672755344
8731.92940596735
3897.0241078839576
7010.556003254955
7763.371324729514
4295.263989767589
5384.800889465403
5070.4865942099495
4584.657926004999
7493.4144259678305
8105.681101859726
9964.469525712611
10622.999186157087
12832.57319767879
11454.890520182864
10118.293024525923
8549.283570739697
7560.998442387148
8427.465105202464
7910.006065986723
8083.57300526812
8965.257269131152
10612.727501808211
12191.05132342962
13116.542040306
13351.774438175955
15539.867421710613
12271.439373920539
13803.890249417993
14844.139853893283
16590.04223737743
18713.586335511558
20751.163149151584
21275.602966785784
22861.665412391925
22537.679445957154
20125.805256806314
22520.700399608864
18100.254953579217
16373.389042378121
16896.250393940383
15031.472933667084
16423.879381627947
17856.18995265054
15098.065928371463
12693.78126666718
9376.507825772429
8343.051333450876
9457.321779768708
9934.811663748576
11655.92429104302
7501.345558226752
7157.134980435355
4240.595703312446
4084.4125721809455
4480.386590068205
3780.250297306177
6010.690929463038
5210.6502792956335
6883.6823507169065
7999.284323173354
8003.959014656435
7593.556490566767
4421.651049336276
4300.925697385644
6255.3628258511635
4720.7135282186655
4076.736334715109
3499.172423595729
3371.075334957039
6823.960498270209
7963.618569615735
5340.130269713228
2602.818669860376
2579.8062557195735
4426.821453135834
7073.47926095597
7924.653440523415
5126.340227541797
4401.42704334777
7307.421398315111
6458.494570476361
7288.771167940619
7457.301208632977
4384.433790928125
4567.215774014916
5940.598958219017
5972.026317069866
4917.690424868059
6531.239901407861
6448.5878364458795
6050.904491315443
6262.074531701763
6806.7440378163465
7166.057366706262
7344.425186403362
9299.016328392121
10394.942298121508
6966.766919170805
6774.416331297502
6883.163109515528
4721.80996340898
5502.914586107578
4730.590970286533
4776.127101720525
5697.93213765281
5158.771579237606
6182.513965920762
8933.418910483038
8518.331518294008
2960.056748731773
2328.136618636483
2873.1650986391296
1933.6005905677087
333.049307766303
226.63482288828882
376.21868266084147
651.5888731407246
453.59475711854134
591.9169594276724
2059.743352029329
1968.643909141911
430.91233111449526
887.7947273001647
930.9966937673748
672.6048674563091
3322.2432989238464
3797.0241985218677
4113.633007032522
3906.6951119702417
5118.831397466196
6616.228416573717
8060.153160986567
9590.345295976065
2711.042411281136
5659.403115388721
3824.0728099679454
1419.5229109247025
1216.8174346620553
774.9285325485191
642.7688801226257
557.6570054556161
485.8701823109737
445.2817662043206
539.3819417313116
491.7641601613651
807.0456638390186
2778.3873616632845
2419.561318303759
2915.9510453530447
2415.7468117034023
3293.255540333805
1706.9189827551734
963.0188604849815
2669.1007665280167
4454.772651146779
3026.3088437328147
4144.316729073324
5467.738534878623
5958.6788733969315
3964.133458440489
3984.6022720648316
3675.822810415976
5777.965369674201
3783.5518644671915
5244.2643637326855
4595.801893173754
8971.533544578368
4802.645914453719
7979.557181513607
5053.271415480069
4765.726888813208
4206.54537063165
3919.959131756904
2480.126988934057
3000.2150586660064
4936.653473980067
2224.6366179655847
2519.0277319440856
2889.580864073468
2303.02375543287
3135.7663476161692
3964.5525993169513
3716.270092067294
2555.861579325229
3031.8701536364288
3054.589894510816
3297.0898279068133
2751.3588243667305
1928.8697178679677
2207.368886337394
2374.4219731469366
3682.7219524171887
5234.579387080952
3947.7882705076618
3438.7863067554676
6768.250335730375
3828.9701493790653
3852.143793684102
4130.160047128553
3349.796229327075
2858.3958834736204
2598.05321832795
3788.3125999564973
4156.298905946322
2792.7920726702364
2226.8444511972157
4113.316956864298
6722.391438294659
2578.96540838328
2295.881444126919
2348.667434233814
2451.388601401697
2223.278719001847
2973.1146562501717
3579.745925127156
3060.2776047306766
5614.713489519397
7605.817968840937
5870.310432413304
4886.6032180014445
4738.274720915824
4306.623347614282
3329.54173789833
2566.497032212717
3744.705107725158
4078.596671964583
3358.76843180829
2811.8203849598717
2520.265401696668
2424.7118841295633
3142.179692365558
3362.010865500022
2993.677230601113
1652.2985946578408
2234.088896660868
2797.7722230848126
6580.640450660733
2490.714754741469
2223.3078889743147
5546.52516847663
5534.801758576592
6082.552101934719
3440.3055741305852
2985.608810850181
3062.552078784871
4149.426590535079
3316.303438660642
4094.8635682375107
2589.5852027487745
3821.3310205855973
5042.543329637471
4470.258329265743
5236.732742796962
3017.3319168776297
3702.8671228727576
4084.700033536513
4251.912664492968
6560.862078510123
5495.357098651339
9667.070065976151
7497.272700666819
7812.080483047677
9193.781182600876
4421.028194618807
3041.656030624995
2680.7770757171106
2436.3353621133747
2365.3420300854164
2346.779325705291
2328.9968964130426
2385.8424923507473
1890.583239353708
1743.4011154985944
3100.8105900820633
5293.099643282327
6642.26112389106
6471.857535951037
10368.96789617166
10736.82538159375
9051.530692854716
10360.503866756946
10421.4316285776
5035.27302331745
2888.714767435956
3397.3067735997456
4267.494970181422
5870.756879375059
4964.414353115964
5381.7133472704045
4648.84645934383
4940.095102993468
3070.025719666615
2740.2260892654017
2852.4899687045745
3353.3405843103355
3091.5894597450833
5139.923081676248
5141.351278963323
5636.9989912379115
6417.529110940249
4521.0983177323
5211.243467106729
4162.140314449092
1746.602395445456
1289.8762260822539
1366.5465546050618
1312.5279222622632
1407.4880530788669
1500.599188148133
1256.2982268592107
1175.082718612325
1097.96374272781
1164.6319960787744
1557.0548793832284
3217.329639189648
7069.328088183517
4247.34017020993
6663.917178207429
7652.666510945441
3859.187948851831
7193.582110582266
3791.620611629801
2835.3461990332817
3561.3687498068416
3870.868358900631
5277.026665579915
4637.044228216196
4837.222962030494
5292.88507698922
8585.163145201683
9084.631496275762
10735.384549952021
10113.778918978704
6683.79117729303
7561.294041215994
9011.72020144262
9109.427531503181
9167.1087389828
7121.482380506727
7273.929661357765
9638.279622847678
8540.077342310049
7511.782700628169
8882.38131395036
6863.340467439596
7334.47281772135
7582.645059638981
8666.15191809876
9947.455776844597
8831.233397153908
8774.554125555997
7224.438855670151
7910.90557543283
7479.942682708083
8925.218983997971
6637.588116642805
4712.989305994717
7012.780983835201
6483.843426301108
7847.659108518095
7697.365978795067
6299.022345104285
12974.191457409863
18060.842984450126
11810.073977841132
4279.00564078631
5039.293021645736
7067.0823088598
8222.79509104263
7091.653286634403
5782.580988353864
4526.473569726669
1630.4854927894712
1205.1375606499112
1240.7897465003916
1178.554298664374
2536.8521363246055
1051.6512737092855
1018.7587566918252
825.2865171872003
836.4959040977649
1029.5296342663446
1196.2751359818385
2073.517371140045
1284.0467018232769
2438.0262877720984
2328.139253253652
2425.3629663997863
2083.661757579595
2165.9726214844354
3987.657650232177
1106.7804046815859
4078.4355395644084
4649.529555945946
7409.412995878244
6869.137113749263
5081.469853820797
9089.76611192671
5157.496297703666
4736.120875811674
3798.582543328802
3545.0378332006258
9404.542553563688
13024.387479764115
10021.355196869852
6164.803880978151
8018.481756773502
5507.661951569116
7192.912026007253
7765.052544424772
4847.7340392430415
4364.154841684767
5808.585034208677
6403.309646035111
4876.3978241127
4118.982171708697
3159.4219775968395
3701.3030446859084
4882.719215947204
6136.599848394249
5758.139951528187
6656.180536299007
3283.887039238716
3125.744892231389
3465.351605051582
5515.107911507683
8296.03240298575
7528.371993136272
8194.442302756748
4886.516468150664
4668.581926037501
4666.353199386661
6113.453515750359
7159.6485680099595
2786.0292022984177
2483.453529950714
2417.111990193956
2371.688015454279
2355.878933113131
2336.8535383984313
2333.802495775114
2343.3267361911503
2323.465591678187
2321.3583459995475
2307.6547109620033
2291.8119800894533
2323.854550694676
2165.764812824721
2084.594836761277
1868.2871065333088
1656.9659594850887
1418.0373023980296
1110.89953625842
1409.8649578708646
787.2033267336743
1502.3091374576559
849.4254485252188
2560.5210888253473
682.0470944941903
318.27376017208286
272.87692842078116
254.2389020656209
258.92959707086214
291.46659319605425
1391.4400332631046
1905.9327259113593
1002.9724171367977
981.8946930964172
945.8574476573581
913.9843874441739
2320.2020689304773
1052.2695260045764
1176.2218641762217
861.1628892154987
774.6827157716342
773.7748023438243
772.0431944117759
771.4194311179499
153.62729503366313
282.80322352563155
701.9108515505512
1858.697058667605
259.89624428267314
243.9024126582177
1510.2936421720171
72.15765141690898
224.99870382512202
216.1510305421021
520.9603334002852
1067.0756633163865
439.9995447504816
235.12791815661623
217.41983771920218
201.02362440226167
199.6465886687486
88.17910737244154
62.598842384937576
48.123293184786505
37.52332632002452
31.480178404552493
27.651395701813556
24.783768008502456
224.8042130251025
160.8506900262726
21.821941061371497
211.58863810564816
273.04991409246264
282.41659413510604
1664.014956100246
117.5595267364494
1604.1555372013695
3216.912927104153
3922.5127647586237
2262.172447636916
623.3238343080184
1240.6145372794724
1533.0973143933957
1826.0900030520227
1653.6207817746572
2986.312516817091
1826.3043467653217
257.50773192078657
539.8082612549476
562.7926348864378
563.9831032000694
269.5875510867406
259.81820602600783
253.56582828597192
246.22645253535808
239.8776196601168
232.94807242233838
226.77571055699195
223.56589738347043
220.09085676489818
216.09658477399944
210.03428343271537
206.44764190919582
204.44628847292435
203.3015608680012
314.6922480056278
536.8693884847321
338.95557213604627
1704.9404885603565
219.89941365025507
203.0873519575815
326.07298863203766
182.9433085231471
181.20710482360877
179.65402616312534
175.9337049509474
176.24634517116147
175.75383969285429
175.3121743270507
384.7119511490458
367.1787065163991
1487.6135967940047
1655.0839223127768
471.81526485728784
327.82215801162744
305.86936115656636
292.9969238774701
503.368813030151
1767.930073743882
428.7780989116624
874.9998477621626
371.51317692615976
321.1788767804757
305.5599654277839
558.2414163653792
549.6077329491092
545.7161892822636
1836.7521201352436
2450.5631639421563
4184.668380356005
2592.7844472149413
650.8487037850995
437.9131729331043
625.0196437779388
409.5527262118255
399.9222874266124
589.1598477826408
1944.0943439757673
2942.3635905433935
3749.6635311403747
1099.2242081313598
604.289401240259
2629.448640226453
431.2940047259809
339.0301365154536
509.03082331898145
545.1077813367501
1748.8080977247787
1825.9026023636686
3251.6957376726946
1831.1085488392316
1781.8615102015701
2548.8741743899927
3256.5482616569147
577.3972450845868
1363.1074793931884
1861.4333893249277
2870.8067668696144
4719.36412452305
2657.1446549247685
1527.000930992144
1859.2675900787642
2053.7697065470893
1924.5765353105276
1879.528589290899
2731.557351667528
1329.763603101637
1627.2934229617583
1615.2278877296192
1326.6693649011488
1351.3739749568301
1313.0316427460998
1344.2441091513613
1558.566387343463
1529.6315081237171
941.6887421670291
577.058686713102
495.72683506210126
863.5086672656682
929.5500575538317
1006.7804438686459
1086.0654360215751
974.8778448054982
1118.5519955825937
1156.8834753743668
2372.595321728505
4711.149604612524
3106.491140734896
1374.516327199642
986.9605993153739
1115.1537388212043
964.9407765922124
811.2740056933266
998.8502619223345
2080.5136892683386
3646.0437234512806
3040.807302618851
2032.6024388365527
2264.8244599572845
2116.501495947109
4873.1841383435885
4738.736999953526
5895.225461420935
2269.031623989689
2193.787133179435
3305.7623379067636
3442.851721360941
3555.8195459080894
3800.409429311449
5158.619247663636
3572.380081413108
2916.4389121907793
2195.627909889373
406.4713282530556
238.94650168865564
189.16370884166216
153.42726066554698
458.2697104727108
1791.032864796904
1673.441032385217
3414.8855075066845
1630.2439703106259
2034.9317929175736
2099.9496694834666
5433.891602833678
